                 X [m]	                 Y [m]	c [MN/m³]
27.91	3.93	6.219421183
24.96	-6.34	4.60641785
24.96	-6.34	4.60641785
24.96	-6.34	4.60641785
24.96	-6.34	4.60641785
24.96	-6.34	4.60641785
24.96	-6.34	4.60641785
24.96	-9.27	1.457492257
24.96	-9.27	1.457492257
24.96	-9.27	1.457492257
24.96	-9.27	1.457492257
24.96	-9.27	1.457492257
24.96	-9.27	1.457492257
41.46	-9.27	1.476806641
41.46	-9.27	1.476806641
41.46	-9.27	1.476806641
41.46	-9.27	1.476806641
41.46	-9.27	1.476806641
41.46	-9.27	1.476806641
41.46	-9.27	1.476806641
41.46	-6.34	5.360782889
41.46	-6.34	5.360782889
41.46	-6.34	5.360782889
41.46	-6.34	5.360782889
41.46	-6.34	5.360782889
41.46	-6.34	5.360782889
41.46	-6.34	5.360782889
52.26	-9.27	-1.699145068
52.26	-9.27	-1.699145068
52.26	-9.27	-1.699145068
52.26	-9.27	-1.699145068
52.26	-9.27	-1.699145068
52.26	-9.27	-1.699145068
52.26	-9.27	-1.699145068
44.3	-6.34	5.150963413
44.3	-6.34	5.150963413
44.3	-6.34	5.150963413
44.3	-6.34	5.150963413
44.3	-6.34	5.150963413
44.3	-6.34	5.150963413
54.35	-9.27	-2.990690081
54.35	-9.27	-2.990690081
54.35	-9.27	-2.990690081
54.35	-9.27	-2.990690081
54.35	-9.27	-2.990690081
54.35	-9.27	-2.990690081
52.26	-6.34	4.623546107
52.26	-6.34	4.623546107
52.26	-6.34	4.623546107
52.26	-6.34	4.623546107
52.26	-6.34	4.623546107
52.26	-6.34	4.623546107
52.26	-6.34	4.623546107
53.98	-6.34	4.303940912
53.98	-6.34	4.303940912
53.98	-6.34	4.303940912
53.98	-6.34	4.303940912
53.98	-6.34	4.303940912
53.98	-6.34	4.303940912
53.98	-0.22	6.569201908
53.98	-0.22	6.569201908
53.98	-0.22	6.569201908
53.98	-0.22	6.569201908
53.98	-0.22	6.569201908
53.98	-0.22	6.569201908
53.98	-0.22	6.569201908
55.75	-0.22	6.268724694
55.75	-0.22	6.268724694
55.75	-0.22	6.268724694
55.75	-0.22	6.268724694
55.75	-0.22	6.268724694
32.79	7.31	6.334454371
32.79	7.31	6.334454371
32.79	7.31	6.334454371
32.79	7.31	6.334454371
32.79	7.31	6.334454371
32.79	7.31	6.334454371
35.93	7.31	6.275042005
35.93	7.31	6.275042005
35.93	7.31	6.275042005
35.93	7.31	6.275042005
35.93	7.31	6.275042005
35.93	7.31	6.275042005
42.35	7.31	6.389754071
42.35	7.31	6.389754071
42.35	7.31	6.389754071
42.35	7.31	6.389754071
42.35	7.31	6.389754071
42.35	7.31	6.389754071
42.35	7.31	6.389754071
42.77	7.31	6.152298084
42.77	7.31	6.152298084
42.77	7.31	6.152298084
42.77	7.31	6.152298084
42.77	7.31	6.152298084
42.35	8.34	6.381635798
42.35	8.34	6.381635798
42.35	8.34	6.381635798
42.35	8.34	6.381635798
42.35	8.34	6.381635798
42.35	8.34	6.381635798
37.06	7.31	6.220160906
37.06	7.31	6.220160906
37.06	7.31	6.220160906
37.06	7.31	6.220160906
37.06	7.31	6.220160906
37.06	7.31	6.220160906
37.06	7.31	6.220160906
37.06	10.11	6.122556555
37.06	10.11	6.122556555
37.06	10.11	6.122556555
37.06	10.11	6.122556555
37.06	10.11	6.122556555
37.06	10.11	6.122556555
37.06	10.11	6.122556555
42.35	10.11	6.344937787
42.35	10.11	6.344937787
42.35	10.11	6.344937787
42.35	10.11	6.344937787
42.35	10.11	6.344937787
42.35	10.11	6.344937787
42.35	10.11	6.344937787
42.35	9.34	6.169144075
42.35	9.34	6.169144075
42.35	9.34	6.169144075
42.35	9.34	6.169144075
42.35	9.34	6.169144075
42.35	9.34	6.169144075
44.1	10.11	6.432687958
44.1	10.11	6.432687958
44.1	10.11	6.432687958
44.1	10.11	6.432687958
44.1	10.11	6.432687958
44.1	10.11	6.432687958
44.1	10.11	6.432687958
44.1	9.35	6.277152682
44.1	9.35	6.277152682
44.1	9.35	6.277152682
44.1	9.35	6.277152682
44.1	9.35	6.277152682
49.34	10.11	6.307363951
49.34	10.11	6.307363951
49.34	10.11	6.307363951
49.34	10.11	6.307363951
49.34	10.11	6.307363951
49.34	10.11	6.307363951
49.34	10.11	6.307363951
49.34	12.57	5.964580152
49.34	12.57	5.964580152
49.34	12.57	5.964580152
49.34	12.57	5.964580152
49.34	12.57	5.964580152
49.34	12.57	5.964580152
49.34	12.57	5.964580152
49.34	12.57	5.964580152
49.34	7.31	6.466625777
49.34	7.31	6.466625777
49.34	7.31	6.466625777
49.34	7.31	6.466625777
49.34	7.31	6.466625777
49.34	7.31	6.466625777
49.34	7.31	6.466625777
49.34	7.31	6.466625777
45.63	12.57	6.08062288
45.63	12.57	6.08062288
45.63	12.57	6.08062288
45.63	12.57	6.08062288
45.63	12.57	6.08062288
45.63	12.57	6.08062288
52.78	12.57	5.975921336
52.78	12.57	5.975921336
52.78	12.57	5.975921336
52.78	12.57	5.975921336
52.78	12.57	5.975921336
52.78	12.57	5.975921336
55.72	7.31	6.206503845
55.72	7.31	6.206503845
55.72	7.31	6.206503845
55.72	7.31	6.206503845
55.72	7.31	6.206503845
55.72	7.31	6.206503845
55.72	7.31	6.206503845
44.1	7.31	6.452675826
44.1	7.31	6.452675826
44.1	7.31	6.452675826
44.1	7.31	6.452675826
44.1	7.31	6.452675826
44.1	7.31	6.452675826
44.1	7.31	6.452675826
43.78	7.31	6.183067607
43.78	7.31	6.183067607
43.78	7.31	6.183067607
43.78	7.31	6.183067607
43.78	7.31	6.183067607
43.78	7.31	6.183067607
44.1	8.34	6.211213365
44.1	8.34	6.211213365
44.1	8.34	6.211213365
44.1	8.34	6.211213365
44.1	8.34	6.211213365
44.1	8.34	6.211213365
44.1	8.34	6.211213365
63.4	13.64	4.695274523
63.4	13.64	4.695274523
63.4	13.64	4.695274523
63.4	13.64	4.695274523
63.4	13.64	4.695274523
63.4	13.64	4.695274523
63.4	13.64	4.695274523
74.38	6.82	6.119736997
74.38	6.82	6.119736997
74.38	6.82	6.119736997
74.38	6.82	6.119736997
74.38	6.82	6.119736997
74.38	6.82	6.119736997
77.59	6.82	6.321783231
77.59	6.82	6.321783231
77.59	6.82	6.321783231
77.59	6.82	6.321783231
77.59	6.82	6.321783231
77.59	6.82	6.321783231
28.25	31.6	2.785292682
28.25	31.6	2.785292682
28.25	31.6	2.785292682
28.25	31.6	2.785292682
28.25	31.6	2.785292682
28.25	31.6	2.785292682
28.25	32.5	1.911130521
28.25	32.5	1.911130521
28.25	32.5	1.911130521
28.25	32.5	1.911130521
28.25	32.5	1.911130521
30.58	15.22	6.427062807
30.58	15.22	6.427062807
30.58	15.22	6.427062807
30.58	15.22	6.427062807
30.58	15.22	6.427062807
30.58	15.22	6.427062807
30.58	15.22	6.427062807
31.06	15.22	6.143671422
31.06	15.22	6.143671422
31.06	15.22	6.143671422
31.06	15.22	6.143671422
31.06	15.22	6.143671422
31.06	15.22	6.143671422
30.58	19.46	5.391850612
30.58	19.46	5.391850612
30.58	19.46	5.391850612
30.58	19.46	5.391850612
30.58	19.46	5.391850612
30.58	19.46	5.391850612
30.58	19.46	5.391850612
30.58	19.46	5.391850612
28.25	19.46	5.606630127
28.25	19.46	5.606630127
28.25	19.46	5.606630127
28.25	19.46	5.606630127
28.25	19.46	5.606630127
28.25	19.46	5.606630127
28.25	19.46	5.606630127
28.25	30.51	2.953941785
28.25	30.51	2.953941785
28.25	30.51	2.953941785
28.25	30.51	2.953941785
28.25	30.51	2.953941785
28.25	30.51	2.953941785
36.6	22.16	2.9725585
36.6	22.16	2.9725585
36.6	22.16	2.9725585
36.6	22.16	2.9725585
36.6	22.16	2.9725585
36.6	22.16	2.9725585
36.6	15.34	6.041930929
36.6	15.34	6.041930929
36.6	15.34	6.041930929
36.6	15.34	6.041930929
36.6	15.34	6.041930929
36.6	15.34	6.041930929
40.89	17.86	3.913892481
40.89	17.86	3.913892481
40.89	17.86	3.913892481
40.89	17.86	3.913892481
40.89	17.86	3.913892481
40.89	17.86	3.913892481
49.82	17.4	4.026544853
49.82	17.4	4.026544853
49.82	17.4	4.026544853
49.82	17.4	4.026544853
49.82	17.4	4.026544853
49.82	17.4	4.026544853
49.82	17.4	4.026544853
32.91	9	6.330082976
32.91	9	6.330082976
32.91	9	6.330082976
32.91	9	6.330082976
32.91	9	6.330082976
32.91	9	6.330082976
32.91	9	6.330082976
32.91	12.57	6.254399446
32.91	12.57	6.254399446
32.91	12.57	6.254399446
32.91	12.57	6.254399446
32.91	12.57	6.254399446
32.91	12.57	6.254399446
32.91	12.57	6.254399446
38.67	12.57	6.217687821
38.67	12.57	6.217687821
38.67	12.57	6.217687821
38.67	12.57	6.217687821
38.67	12.57	6.217687821
38.67	12.57	6.217687821
39.68	12.57	6.092174749
39.68	12.57	6.092174749
39.68	12.57	6.092174749
39.68	12.57	6.092174749
39.68	12.57	6.092174749
39.68	12.57	6.092174749
44.62	12.57	6.116164347
44.62	12.57	6.116164347
44.62	12.57	6.116164347
44.62	12.57	6.116164347
44.62	12.57	6.116164347
44.62	12.57	6.116164347
53.98	12.57	6.041249476
53.98	12.57	6.041249476
53.98	12.57	6.041249476
53.98	12.57	6.041249476
53.98	12.57	6.041249476
53.98	12.57	6.041249476
55.6	12.51	6.161988242
55.6	12.51	6.161988242
55.6	12.51	6.161988242
55.6	12.51	6.161988242
55.6	12.51	6.161988242
55.6	12.51	6.161988242
55.6	12.51	6.161988242
14.3	3.93	6.201818028
14.3	3.93	6.201818028
14.3	3.93	6.201818028
14.3	3.93	6.201818028
14.3	3.93	6.201818028
14.3	3.93	6.201818028
14.3	3.93	6.201818028
18.84	3.93	6.270874051
18.84	3.93	6.270874051
18.84	3.93	6.270874051
18.84	3.93	6.270874051
18.84	3.93	6.270874051
18.84	3.93	6.270874051
20.29	3.93	6.378144886
20.29	3.93	6.378144886
20.29	3.93	6.378144886
20.29	3.93	6.378144886
20.29	3.93	6.378144886
22.1	3.93	6.183599284
22.1	3.93	6.183599284
22.1	3.93	6.183599284
22.1	3.93	6.183599284
22.1	3.93	6.183599284
22.1	3.93	6.183599284
30.05	3.93	6.268951571
30.05	3.93	6.268951571
30.05	3.93	6.268951571
30.05	3.93	6.268951571
30.05	3.93	6.268951571
30.05	3.93	6.268951571
30.05	3.93	6.268951571
33.29	3.93	6.080749625
33.29	3.93	6.080749625
33.29	3.93	6.080749625
33.29	3.93	6.080749625
33.29	3.93	6.080749625
33.29	3.93	6.080749625
34.3	3.93	6.045318864
34.3	3.93	6.045318864
34.3	3.93	6.045318864
34.3	3.93	6.045318864
34.3	3.93	6.045318864
34.3	3.93	6.045318864
39.23	3.93	5.999074541
39.23	3.93	5.999074541
39.23	3.93	5.999074541
39.23	3.93	5.999074541
39.23	3.93	5.999074541
39.23	3.93	5.999074541
41.43	3.93	6.034995573
41.43	3.93	6.034995573
41.43	3.93	6.034995573
41.43	3.93	6.034995573
41.43	3.93	6.034995573
41.43	3.93	6.034995573
44.42	3.93	6.154301371
44.42	3.93	6.154301371
44.42	3.93	6.154301371
44.42	3.93	6.154301371
44.42	3.93	6.154301371
45.43	3.93	6.130082893
45.43	3.93	6.130082893
45.43	3.93	6.130082893
45.43	3.93	6.130082893
45.43	3.93	6.130082893
45.43	3.93	6.130082893
45.92	3.93	5.957266907
45.92	3.93	5.957266907
45.92	3.93	5.957266907
45.92	3.93	5.957266907
45.92	3.93	5.957266907
45.92	3.93	5.957266907
46.17	3.93	6.215144072
46.17	3.93	6.215144072
46.17	3.93	6.215144072
46.17	3.93	6.215144072
46.17	3.93	6.215144072
46.17	3.93	6.215144072
48.55	3.93	5.961953878
48.55	3.93	5.961953878
48.55	3.93	5.961953878
48.55	3.93	5.961953878
48.55	3.93	5.961953878
48.55	3.93	5.961953878
46.17	2.59	6.277920154
46.17	2.59	6.277920154
46.17	2.59	6.277920154
46.17	2.59	6.277920154
46.17	2.59	6.277920154
46.17	2.59	6.277920154
46.17	2.59	6.277920154
46.17	2.59	6.277920154
50.35	3.93	6.02896707
50.35	3.93	6.02896707
50.35	3.93	6.02896707
50.35	3.93	6.02896707
50.35	3.93	6.02896707
50.35	3.93	6.02896707
55.72	3.93	5.982620258
55.72	3.93	5.982620258
55.72	3.93	5.982620258
55.72	3.93	5.982620258
55.72	3.93	5.982620258
55.72	3.93	5.982620258
28.66	-6.34	5.144292705
28.66	-6.34	5.144292705
28.66	-6.34	5.144292705
28.66	-6.34	5.144292705
28.66	-6.34	5.144292705
28.66	-6.34	5.144292705
33.02	-6.34	5.565412954
33.02	-6.34	5.565412954
33.02	-6.34	5.565412954
33.02	-6.34	5.565412954
33.02	-6.34	5.565412954
33.02	-6.34	5.565412954
34.74	-6.34	5.390952297
34.74	-6.34	5.390952297
34.74	-6.34	5.390952297
34.74	-6.34	5.390952297
34.74	-6.34	5.390952297
34.74	-6.34	5.390952297
34.74	-6.34	5.390952297
37.46	-6.34	5.499439375
37.46	-6.34	5.499439375
37.46	-6.34	5.499439375
37.46	-6.34	5.499439375
37.46	-6.34	5.499439375
37.46	-6.34	5.499439375
34.74	-5.99	5.344943298
34.74	-5.99	5.344943298
34.74	-5.99	5.344943298
34.74	-5.99	5.344943298
34.74	-5.99	5.344943298
46.02	-6.34	4.771651804
46.02	-6.34	4.771651804
46.02	-6.34	4.771651804
46.02	-6.34	4.771651804
46.02	-6.34	4.771651804
46.02	-6.34	4.771651804
48.23	-6.34	5.075303713
48.23	-6.34	5.075303713
48.23	-6.34	5.075303713
48.23	-6.34	5.075303713
48.23	-6.34	5.075303713
48.23	-6.34	5.075303713
46.02	0.49	6.50410578
46.02	0.49	6.50410578
46.02	0.49	6.50410578
46.02	0.49	6.50410578
46.02	0.49	6.50410578
46.02	0.49	6.50410578
58.5	6.81	6.209075631
58.5	6.81	6.209075631
58.5	6.81	6.209075631
58.5	6.81	6.209075631
58.5	6.81	6.209075631
58.5	6.81	6.209075631
58.5	7.81	6.290573508
58.5	7.81	6.290573508
58.5	7.81	6.290573508
58.5	7.81	6.290573508
58.5	7.81	6.290573508
58.5	7.81	6.290573508
56.55	-9.27	-2.894084647
56.55	-9.27	-2.894084647
56.55	-9.27	-2.894084647
56.55	-9.27	-2.894084647
56.55	-9.27	-2.894084647
56.55	-9.27	-2.894084647
57.35	-9.27	-2.363539063
57.35	-9.27	-2.363539063
57.35	-9.27	-2.363539063
57.35	-9.27	-2.363539063
57.35	-9.27	-2.363539063
86.28	3.71	6.830765466
86.28	3.71	6.830765466
86.28	3.71	6.830765466
86.28	3.71	6.830765466
86.28	3.71	6.830765466
86.28	3.71	6.830765466
11.74	38.92	7.427726958
11.74	38.92	7.427726958
11.74	38.92	7.427726958
11.74	38.92	7.427726958
11.74	38.92	7.427726958
11.74	38.92	7.427726958
11.74	35.21	7.093646559
11.74	35.21	7.093646559
11.74	35.21	7.093646559
11.74	35.21	7.093646559
11.74	35.21	7.093646559
11.74	35.21	7.093646559
11.74	35.21	7.093646559
11.74	33.58	7.293091899
11.74	33.58	7.293091899
11.74	33.58	7.293091899
11.74	33.58	7.293091899
11.74	33.58	7.293091899
11.74	33.58	7.293091899
13.9	33.58	7.10433674
13.9	33.58	7.10433674
13.9	33.58	7.10433674
13.9	33.58	7.10433674
13.9	33.58	7.10433674
13.9	33.58	7.10433674
16.68	33.58	7.015615656
16.68	33.58	7.015615656
16.68	33.58	7.015615656
16.68	33.58	7.015615656
16.68	33.58	7.015615656
16.68	33.58	7.015615656
18.89	33.58	6.513644018
18.89	33.58	6.513644018
18.89	33.58	6.513644018
18.89	33.58	6.513644018
18.89	33.58	6.513644018
18.89	33.58	6.513644018
18.89	33.58	6.513644018
18.89	31.51	6.715291439
18.89	31.51	6.715291439
18.89	31.51	6.715291439
18.89	31.51	6.715291439
18.89	31.51	6.715291439
18.89	31.51	6.715291439
18.89	31.51	6.715291439
18.89	27.8	7.383998678
18.89	27.8	7.383998678
18.89	27.8	7.383998678
18.89	27.8	7.383998678
18.89	27.8	7.383998678
18.89	27.8	7.383998678
18.89	25.4	7.135600385
18.89	25.4	7.135600385
18.89	25.4	7.135600385
18.89	25.4	7.135600385
18.89	25.4	7.135600385
18.89	25.4	7.135600385
18.89	25.4	7.135600385
18.89	23.41	6.686252703
18.89	23.41	6.686252703
18.89	23.41	6.686252703
18.89	23.41	6.686252703
18.89	23.41	6.686252703
18.89	23.41	6.686252703
13.9	44.48	5.058811344
13.9	44.48	5.058811344
13.9	44.48	5.058811344
13.9	44.48	5.058811344
13.9	44.48	5.058811344
18.85	38.92	4.610973993
18.85	38.92	4.610973993
18.85	38.92	4.610973993
18.85	38.92	4.610973993
18.85	38.92	4.610973993
22.45	16.9	6.258225222
22.45	16.9	6.258225222
22.45	16.9	6.258225222
22.45	16.9	6.258225222
22.45	16.9	6.258225222
22.45	16.9	6.258225222
22.45	16.9	6.258225222
49.82	16.9	4.637325135
49.82	16.9	4.637325135
49.82	16.9	4.637325135
49.82	16.9	4.637325135
49.82	16.9	4.637325135
81.03	5.86	5.979598029
81.03	5.86	5.979598029
81.03	5.86	5.979598029
81.03	5.86	5.979598029
81.03	5.86	5.979598029
81.03	5.86	5.979598029
81.03	5.86	5.979598029
81.3	2.33	5.831430822
81.3	2.33	5.831430822
81.3	2.33	5.831430822
81.3	2.33	5.831430822
81.3	2.33	5.831430822
81.3	2.33	5.831430822
81.3	2.33	5.831430822
88.96	7.66	6.084112895
88.96	7.66	6.084112895
88.96	7.66	6.084112895
88.96	7.66	6.084112895
88.96	7.66	6.084112895
91.74	7.66	5.621247114
91.74	7.66	5.621247114
91.74	7.66	5.621247114
91.74	7.66	5.621247114
91.74	7.66	5.621247114
91.74	7.66	5.621247114
94.52	7.66	5.541638719
94.52	7.66	5.541638719
94.52	7.66	5.541638719
94.52	7.66	5.541638719
94.52	7.66	5.541638719
94.52	7.66	5.541638719
97.3	7.66	5.811756574
97.3	7.66	5.811756574
97.3	7.66	5.811756574
97.3	7.66	5.811756574
97.3	7.66	5.811756574
97.3	7.66	5.811756574
97.02	12.43	6.859141721
97.02	12.43	6.859141721
97.02	12.43	6.859141721
97.02	12.43	6.859141721
97.02	12.43	6.859141721
97.02	12.43	6.859141721
100.43	10.71	7.085085923
100.43	10.71	7.085085923
100.43	10.71	7.085085923
100.43	10.71	7.085085923
100.43	10.71	7.085085923
5.58	52.87	6.437965642
5.58	52.87	6.437965642
5.58	52.87	6.437965642
5.58	52.87	6.437965642
5.58	52.87	6.437965642
5.58	52.87	6.437965642
5.58	52.87	6.437965642
5.58	49.91	8.303042532
5.58	49.91	8.303042532
5.58	49.91	8.303042532
5.58	49.91	8.303042532
5.58	49.91	8.303042532
5.58	49.91	8.303042532
5.58	47.26	7.98728218
5.58	47.26	7.98728218
5.58	47.26	7.98728218
5.58	47.26	7.98728218
5.58	47.26	7.98728218
5.58	47.26	7.98728218
5.58	47.26	7.98728218
5.58	44.48	8.074558812
5.58	44.48	8.074558812
5.58	44.48	8.074558812
5.58	44.48	8.074558812
5.58	44.48	8.074558812
5.58	44.48	8.074558812
10.99	36.78	7.06281984
10.99	36.78	7.06281984
10.99	36.78	7.06281984
10.99	36.78	7.06281984
10.99	36.78	7.06281984
10.99	36.78	7.06281984
10.99	32.24	6.895380644
10.99	32.24	6.895380644
10.99	32.24	6.895380644
10.99	32.24	6.895380644
10.99	32.24	6.895380644
10.99	32.24	6.895380644
10.98	30.58	7.19208846
10.98	30.58	7.19208846
10.98	30.58	7.19208846
10.98	30.58	7.19208846
10.98	30.58	7.19208846
10.98	27.76	6.92584669
10.98	27.76	6.92584669
10.98	27.76	6.92584669
10.98	27.76	6.92584669
10.98	27.76	6.92584669
10.98	27.76	6.92584669
13.89	40.41	6.774772908
13.89	40.41	6.774772908
13.89	40.41	6.774772908
13.89	40.41	6.774772908
13.89	40.41	6.774772908
13.89	40.41	6.774772908
16.67	40.41	5.04434005
16.67	40.41	5.04434005
16.67	40.41	5.04434005
16.67	40.41	5.04434005
16.67	40.41	5.04434005
16.67	40.41	5.04434005
13.9	19.46	5.698805001
13.9	19.46	5.698805001
13.9	19.46	5.698805001
13.9	19.46	5.698805001
13.9	19.46	5.698805001
16.68	19.46	6.269385489
16.68	19.46	6.269385489
16.68	19.46	6.269385489
16.68	19.46	6.269385489
16.68	19.46	6.269385489
16.68	19.46	6.269385489
18.89	19.46	6.390007032
18.89	19.46	6.390007032
18.89	19.46	6.390007032
18.89	19.46	6.390007032
18.89	19.46	6.390007032
18.89	19.46	6.390007032
14.13	16.9	5.874292355
14.13	16.9	5.874292355
14.13	16.9	5.874292355
14.13	16.9	5.874292355
14.13	16.9	5.874292355
14.13	16.9	5.874292355
14.13	16.9	5.874292355
18.89	16.8	6.576542443
18.89	16.8	6.576542443
18.89	16.8	6.576542443
18.89	16.8	6.576542443
18.89	16.8	6.576542443
18.89	16.8	6.576542443
22.45	34.25	5.246440219
22.45	34.25	5.246440219
22.45	34.25	5.246440219
22.45	34.25	5.246440219
22.45	34.25	5.246440219
22.45	34.25	5.246440219
22.45	30.58	6.326429539
22.45	30.58	6.326429539
22.45	30.58	6.326429539
22.45	30.58	6.326429539
22.45	30.58	6.326429539
22.45	30.58	6.326429539
22.45	30.58	6.326429539
22.45	27.8	6.212517647
22.45	27.8	6.212517647
22.45	27.8	6.212517647
22.45	27.8	6.212517647
22.45	27.8	6.212517647
22.45	27.8	6.212517647
22.45	27.8	6.212517647
22.45	25.4	6.207846156
22.45	25.4	6.207846156
22.45	25.4	6.207846156
22.45	25.4	6.207846156
22.45	25.4	6.207846156
22.45	25.4	6.207846156
22.45	22.24	6.485577875
22.45	22.24	6.485577875
22.45	22.24	6.485577875
22.45	22.24	6.485577875
22.45	22.24	6.485577875
22.45	22.24	6.485577875
22.45	19.46	6.376259343
22.45	19.46	6.376259343
22.45	19.46	6.376259343
22.45	19.46	6.376259343
22.45	19.46	6.376259343
22.45	19.46	6.376259343
22.45	19.46	6.376259343
25.02	16.9	6.386795262
25.02	16.9	6.386795262
25.02	16.9	6.386795262
25.02	16.9	6.386795262
25.02	16.9	6.386795262
25.02	16.9	6.386795262
27.81	16.9	6.138737662
27.81	16.9	6.138737662
27.81	16.9	6.138737662
27.81	16.9	6.138737662
27.81	16.9	6.138737662
33.36	16.9	5.726012146
33.36	16.9	5.726012146
33.36	16.9	5.726012146
33.36	16.9	5.726012146
33.36	16.9	5.726012146
33.36	16.9	5.726012146
38.95	16.9	5.122419339
38.95	16.9	5.122419339
38.95	16.9	5.122419339
38.95	16.9	5.122419339
38.95	16.9	5.122419339
38.95	16.9	5.122419339
38.95	16.9	5.122419339
41.7	16.9	4.622541719
41.7	16.9	4.622541719
41.7	16.9	4.622541719
41.7	16.9	4.622541719
41.7	16.9	4.622541719
41.7	16.9	4.622541719
44.48	16.9	4.592587856
44.48	16.9	4.592587856
44.48	16.9	4.592587856
44.48	16.9	4.592587856
44.48	16.9	4.592587856
44.48	16.9	4.592587856
47.26	16.9	4.381634192
47.26	16.9	4.381634192
47.26	16.9	4.381634192
47.26	16.9	4.381634192
47.26	16.9	4.381634192
30.58	22.24	4.644524743
30.58	22.24	4.644524743
30.58	22.24	4.644524743
30.58	22.24	4.644524743
30.58	22.24	4.644524743
30.58	22.24	4.644524743
30.58	7.31	6.438788595
30.58	7.31	6.438788595
30.58	7.31	6.438788595
30.58	7.31	6.438788595
30.58	7.31	6.438788595
30.58	7.31	6.438788595
30.58	7.31	6.438788595
14.26	-0.22	4.9276534
14.26	-0.22	4.9276534
14.26	-0.22	4.9276534
14.26	-0.22	4.9276534
14.26	-0.22	4.9276534
14.26	-0.22	4.9276534
14.26	-0.22	4.9276534
17.74	-0.22	6.270070997
17.74	-0.22	6.270070997
17.74	-0.22	6.270070997
17.74	-0.22	6.270070997
17.74	-0.22	6.270070997
17.74	-0.22	6.270070997
17.74	-0.22	6.270070997
22.53	-0.22	6.922848923
22.53	-0.22	6.922848923
22.53	-0.22	6.922848923
22.53	-0.22	6.922848923
22.53	-0.22	6.922848923
30.87	-0.22	6.726293581
30.87	-0.22	6.726293581
30.87	-0.22	6.726293581
30.87	-0.22	6.726293581
30.87	-0.22	6.726293581
30.87	-0.22	6.726293581
35.74	-0.22	6.911753728
35.74	-0.22	6.911753728
35.74	-0.22	6.911753728
35.74	-0.22	6.911753728
35.74	-0.22	6.911753728
41.99	-0.22	6.851577358
41.99	-0.22	6.851577358
41.99	-0.22	6.851577358
41.99	-0.22	6.851577358
